"81540466956","0"
"81361607897","14"
"81548461456","2"
"81438595580","23"
"81392599129","0"
"81100261108","426"
"81487654318","14"
"81314495242","20"
"81100241226","96"
"81548493456","2"
"81324487723","339"
"81361593939","7"
"81392591605","0"
"81442601451","9"
"81100413890","838"
"81314495060","9"
"81548453156","2"
"81100178776","61"
"81100613979","7"
"81100087097","1332"
"81100447655","2267"
"81392597551","0"
"81452610374","871"
"81100013867","6"
"81406594120","195"
"81100526740","160"
"81100238285","223"
"81100009870","1131"
"81486651056","20"
"81392609042","0"
"81384614087","68"
"81486644264","19"
"81442601886","29"
"81100476439","8"
"81416606040","269"
"81314493365","0"
"81100277265","14"
"81100071850","163"
"81408599083","69"
"81100292805","9"
"81100090262","381"
"81318497573","402"
"81375601817","20"
"81470643959","39"
"81100148438","0"
"81339531152","294"
"81100470490","44"
"81100244697","265"
"81100415464","220"
"81452616259","323"
"81438594187","252"
"81330499128","118"
"81343492582","0"
"81342499999","29"
"81100559995","381"
"81100478624","899"
"81330500052","151"
"81447595578","9"
"81381599699","212"
"82458693257","0"
"81100098715","2788"
"81336488531","21"
"81408599082","71"
"81100360214","50"
"81335499600","7"
"81414601760","35"
"99658655138","0"
"82459172757","0"
"87059080057","1"
"81100400670","489"
"81490642064","8"
"81100215289","414"
"81100074298","26"
"81549317656","13"
"81442608747","9"
"81500660005","0"
"81472655156","7"
"81329489077","149"
"81548020399","1"
"81100388108","9"
"81447603719","5"
"81502734658","0"
"81482660314","26"
"81460653844","165"
"81361594829","5"
"81538031156","1"
"81490653423","8"
"99658635773","0"
"81100171961","258"
"81502735667","0"
"81488661581","168"
"81474670983","11"
"81453653583","5"
"81490674888","2"
"81100002499","21"
"81100446655","75"
"89758815157","0"
"81502728713","0"
"81100531573","402"
"81343492430","379"
"81100447576","601"
"81453605559","17"
"81100627304","17"
"81350597213","18"
"82259243857","0"
"81447595784","58"
"81361592595","8"
"81549548556","2"
"81100529754","3408"
"81100528644","54"
"99658657310","7"
"81100409971","0"
"81384616827","10"
"81363600542","494"
"81332523560","64"
"81100098536","34"
"81548902456","5"
"81550075256","1"
"81375602198","321"
"81470652157","3"
"81540868656","0"
"81100012474","90"
"81384591213","38"
"82459293157","0"
"81100644401","524"
"81342517397","6"
"81548291156","3"
"81332505496","4"
"81100569997","262"
"81350594429","14"
"81100191175","64"
"81100007080","131"
"81538589756","3"
"81100190805","8"
"81548449656","3"
"81460647409","6"
"81384590789","101"
"81100541371","152"
"81316491376","361"
"81100471278","1410"
"81501666848","6"
"81100097156","1"
"81100337237","3"
"81539187656","8"
"81548993756","3"
"81490655935","2"
"81316491454","177"
"81100457843","445"
"81548648856","4"
"82858623457","0"
"81100269378","399"
"81548701256","5"
"81414610034","155"
"81479655070","26"
"81100633220","8"
"81548469956","4"
"81461655293","11"
"81384615316","5"
"81312483408","8"
"81322492309","77"
"81490670252","2"
"81100143404","93"
"81100080123","13"
"81548536256","4"
"81440600467","40"
"81549352756","3"
"81312484347","1"
"81100307839","2124"
"81100662907","0"
"81549453456","7"
"81350601090","14"
"81100283468","290"
"81100478065","91"
"81350591698","308"
"81326491839","11"
"81414614235","99"
"81100177225","0"
"81548546156","4"
"81100078635","1030"
"81442602271","112"
"81100130453","59"
"81452608345","4"
"81388593537","381"
"81100641955","99"
"81549266756","13"
"81100330208","0"
"81100055581","20"
"81100440151","8"
"81100185790","21"
"81448596888","126"
"81100330193","0"
"81100580595","1652"
"81452593745","63"
"81100121357","6768"
"81100282550","632"
"81100245545","120"
"81486656423","1"
"81447597481","330"
"81100030315","491"
"81100205542","0"
"84459342057","3"
"81100654425","53"
"81435607410","17"
"81486650638","1"
"81488670248","17"
"81100081356","0"
"81100084421","13"
"81100138515","522"
"81488647632","16"
"81508684706","65"
"81100152968","980"
"81485643010","3"
"81100637924","169"
"84459817357","34"
"81100655540","0"
"84459633857","3"
"81100509752","4678"
"81100324367","173"
"81544508056","2"
"81350595399","43"
"81501665256","75"
"81313482449","33"
"81100180445","243"
"81488658227","11"
"81447594450","6"
"81332509926","52"
"81486656488","3"
"81350605878","24"
"81452592740","237"
"81100386448","0"
"81100427612","667"
"81447592484","6"
"81100371771","0"
"81372592357","21"
"81100447194","146"
"81486648257","3"
"81310493794","461"
"81100475401","0"
"81100218533","51"
"89758821157","0"
"81100036427","181"
"81314494440","1"
"89758864257","1"
"81332517005","1"
"81100325250","415"
"81100649921","484"
"81482652976","112"
"81100329301","78"
"82259315457","0"
"81332536169","27"
"82259142257","0"
"81549404556","7"
"81486645606","0"
"82258924757","0"
"81100511937","2960"
"81100527516","0"
"81100425634","55"
"81320496260","11"
"81100263396","1360"
"81541648356","0"
"81100026796","850"
"81100636007","85"
"99658960097","0"
"81100662018","4818"
"81406591828","100"
"81100268339","11"
"81536873656","0"
"81542599156","0"
"81452597620","369"
"81361591351","186"
"81447596847","35"
"81361603408","66"
"81375614422","4"
"81339527671","378"
"81332505111","25"
"81100384977","794"
"81100232805","70"
"81339505370","17"
"81100197561","637"
"81100343435","196"
"81466643657","39"
"81456636738","73"
"81100061890","356"
"81100446526","2935"
"81413602545","72"
"81490689605","5"
"99658725315","0"
"81363593075","11"
"81100083698","293"
"81490686243","5"
"99658724988","0"
"81100316871","247"
"81100558602","1869"
"81490693811","5"
"81549469456","24"
"81309499133","184"
"81435592378","69"
"81100108979","106"
"99658722839","0"
"81100395758","1205"
"81100305270","167"
"81100337072","10"
"81542037456","0"
"81309486638","2"
"81332509808","691"
"81447599438","0"
"81314493987","1"
"81387600228","0"
"81309495851","2"
"81100007390","203"
"81408593631","2137"
"81443593277","22"
"81309492704","2"
"81309509002","153"
"81100306520","10"
"81100329625","1334"
"81549468156","10"
"81350589017","11"
"81343503720","440"
"81548860956","4"
"81452603769","681"
"81546300956","3"
"81309500561","1"
"81329492132","31"
"81314493453","723"
"81351608048","3"
"81100636325","40"
"81472644835","0"
"81351593919","3"
"81100115655","593"
"81100531647","5"
"81472642637","28"
"81549297656","11"
"81100142484","1043"
"81100456905","20"
"81501649317","1"
"81100388349","107"
"81365596650","850"
"81100553509","66"
"81501667349","3"
"81100083871","722"
"81336489675","213"
"81430619919","3"
"81317488756","185"
"81332514659","47"
"81309500076","98"
"81100062183","266"
"81549237256","1"
"81100220220","221"
"81416602405","43"
"81100080676","18"
"81100452193","34"
"81548823356","1"
"81496654701","13"
"81451599088","40"
"81100296767","532"
"81418597540","56"
"81100550215","955"
"81100571274","0"
"81100030721","66"
"81309500562","393"
"81337491521","9"
"81436598883","55"
"81100589033","800"
"81100047042","104"
"81100471739","133"
"81452596873","8"
"81100337812","8337"
"81384607449","16"
"81100476805","15"
"81100488323","116"
"81100214014","331"
"81539770856","5"
"81444600951","24"
"81340493209","46"
"81100191640","251"
"81332533702","12"
"81444599956","24"
"81100152694","267"
"81332522314","9"
"81351602311","433"
"81100308969","12761"
"81442613933","39"
"81332492992","41"
"81472647231","16"
"81309486613","46"
"81423594566","15"
"81453630239","4"
"81335498871","169"
"81310489120","96"
"81100489302","549"
"81310486119","236"
"81100485161","103"
"81100583055","50"
"81100264320","682"
"81332494290","45"
"81309489699","44"
"81100177078","13"
"81340490854","6"
"81309491581","15"
"81100539968","1027"
"81350601492","5"
"99658740860","0"
"81375609220","1232"
"81100331534","1277"
"81408602742","9"
"81392603814","24"
"81332533595","0"
"81100632698","571"
"81444600939","12"
"81100588934","87"
"81100284120","40"
"81100108059","403"
"81490682751","11"
"81384609599","567"
"81100014090","22"
"81490658396","36"
"81100316381","1064"
"82659093257","0"
"81100343056","105"
"84459468957","1"
"81435596120","241"
"81100619087","1278"
"81314495145","1"
"81375604095","189"
"81540816456","10"
"81100099117","1487"
"81100398225","0"
"81548318656","4"
"81100331287","58"
"81542333356","4"
"81100649210","0"
"81100229152","300"
"81100267072","169"
"81541307256","0"
"81100085937","9"
"81100209419","1095"
"81384621176","0"
"81100083492","11"
"81536644156","2"
"81367595085","30"
"81100346399","28"
"81488659850","14"
"81350584605","52"
"81447597709","19"
"81384608213","8"
"81447593855","6"
"81548014071","8"
"81367598733","131"
"81100506801","10"
"81100645517","561"
"81100501879","524"
"81323492908","22"
"81490640430","1"
"81100480393","9"
"81502733147","5"
"81100430911","136"
"81100374405","70"
"81490651719","5"
"81100403808","78"
"81300139701","183"
"81100629915","257"
"81335498196","540"
"81100027239","287"
"81100167882","2430"
"81447600772","7"
"99658631570","4"
"81315491240","291"
"81342514313","30"
"81100112735","25"
"81100236202","101"
"81447602879","6"
"81331494508","37"
"81447599149","6"
"99658656722","0"
"81100319820","141"
"81100263171","39"
"81470642791","15"
"81448597117","15"
"81100504459","35"
"81472645304","4"
"82459211457","2"
"81339523170","228"
"81436601816","144"
"81361592350","22"
"81312482146","104"
"81548598956","3"
"81365591631","8"
"81100590712","687"
"81549039456","3"
"81384621364","1"
"81336491952","409"
"81548264456","3"
"81100574279","334"
"81549526856","2"
"81100229391","15"
"81100644296","35"
"81100505223","130"
"81100462360","166"
"81545504256","5"
"81100488710","238"
"81100123897","375"
"81384620958","46"
"81384620351","36"
"81100175208","0"
"81100458673","521"
"81100046543","133"
"81100562809","626"
"81100507760","19"
"81384621527","7"
"81100460677","8"
"81408598348","1398"
"81100484930","118"
"81100067413","35"
"81100585542","27"
"81100013036","278"
"81100002917","20"
"81490681934","3"
"81501675486","75"
"81350594201","3924"
"81314495240","49"
"84458607657","2"
"81100446758","85"
"81502794918","1"
"81452597326","192"
"81100567325","18"
"81502809044","2"
"81100084280","27"
"81100068792","218"
"81100160648","2"
"81460652789","10"
"81350576309","11431"
"81100350674","27"
"81100393524","9"
"81496653999","1"
"81100274233","17"
"81100082309","18"
"81100472750","18"
"81100479497","71"
"81406595091","0"
"81329489506","104"
"81350572364","3066"
"81549526656","6"
"81100070731","23"
"81549116556","5"
"81313480862","10"
"81100403960","2425"
"81544024856","69"
"81310482023","66"
"81100475969","60"
"81100483286","2007"
"81100632472","819"
"81458643630","0"
"81315491741","67"
"81100577581","240"
"81100320336","89"
"81309484206","0"
"81384613851","4"
"81100235299","330"
"81100445339","81"
"81435610537","19"
"84460083957","0"
"81387607851","15"
"84458626857","0"
"81100532939","123"
"81464675066","8"
"84459725357","0"
"81100482049","280"
"81458641254","22"
"81502757308","0"
"81100131111","81"
"81100250608","101"
"81549325656","7"
"81361603944","5"
"99658649857","4"
"81490690596","9"
"81100289193","17285"
"81361606290","1"
"99658646011","4"
"81100618056","88"
"81461659589","93"
"81100195068","19"
"84459618657","1"
"81418595690","44"
"81100336551","618"
"81100350438","14"
"84459724757","1"
"81314484253","6060"
"81100498884","211"
"81100391433","3"
"81340493337","1"
"81100316466","134"
"81342500095","547"
"81100216812","1"
"81100464645","57"
"81100218233","12"
"81384597441","89"
"81502797382","7"
"81100046373","173"
"81100509777","13"
"81384610475","21"
"81100662350","40"
"81100255852","113"
"81100230801","424"
"81502797704","5"
"81100262131","157"
"81323496751","110"
"81447601282","1"
"81331506208","20"
"81100152330","512"
"81482656435","6"
"99658655302","0"
"81384611922","16"
"81367594161","7"
"81100283162","183"
"81100424535","826"
"81490654486","80"
"81502811314","3"
"81466642241","109"
"81100224690","1"
"81336492342","242"
"84458705957","42"
"81100278437","7754"
"81100631228","1"
"81309507499","33"
"81100312566","2"
"81367599262","161"
"81547067156","0"
"81361608825","3"
"81319502641","296"
"81100250083","293"
"81406597954","38"
"81100076278","10"
"81557780156","9"
"81758770157","1"
"81309513526","88"
"81100549875","42"
"81500649470","20"
"81350588812","447"
"81350606233","32"
"81487653954","7"
"81409594078","573"
"81332503012","1"
"81351603801","1661"
"81490687402","12"
"81100398416","739"
"81100106782","124"
"84459103957","6"
"81100315156","3"
"81100568276","143"
"81100611803","53"
"81451594423","157"
"81100414020","2"
"81548023997","25"
"81100394487","12"
"81100187623","2"
"81100459455","68"
"81100262627","1"
"81100131951","2019"
"81100498474","19"
"81310483832","9"
"81405594225","20"
"81470647743","46"
"81435595206","46"
"81100077934","2"
"81332509459","8"
"81496667280","26"
"81100276884","2019"
"81100563138","1"
"81100322850","2"
"81100358196","3042"
"81100567975","995"
"81342505935","6"
"81384620612","1"
"99658651697","4"
"81335487631","409"
"81100361535","265"
"81100041279","4"
"81556864256","3"
"81537781356","146"
"82658949957","15"
"81332531725","0"
"81493659983","11"
"81547973956","4"
"81548014987","9"
"81406592779","2"
"81100590402","699"
"81332534398","0"
"81556418356","2"
"81100243402","5718"
"81100409681","0"
"81548434156","1"
"81447598064","8"
"81100425758","2560"
"81310485261","98"
"81309492561","81"
"81100298420","2"
"81416601530","33"
"81496671502","26"
"81451597476","12"
"81375611194","88"
"81416597875","51"
"81100657845","100"
"81452596145","793"
"81321491135","807"
"81490663314","37"
"81542341256","82"
"81332495129","12"
"81490669418","45"
"81322502891","72"
"81388592766","207"
"81100349801","143"
"81375594401","94"
"81100513282","1111"
"81384616943","197"
"81100427462","43"
"81384620698","3"
"81384595397","15"
"81100058245","250"
"81100080527","15"
"81450592796","36"
"81100186974","84"
"81361605142","0"
"81350581138","520"
"81384595079","26"
"81100557779","1255"
"81456634687","114"
"81100649235","496"
"81470651383","46"
"81435606849","31"
"81423594711","159"
"81467649343","29"
"81100484240","505"
"81548022961","0"
"81413599750","100"
"81408594941","22"
"81100196818","38"
"81100350273","1989"
"81435596159","27"
"81309493180","26"
"81440608752","17"
"81100641298","72"
"81375616237","21"
"81482648684","23"
"81472654267","1"
"81490647332","4"
"81384612788","34"
"81100083454","7741"
"81547941056","94"
"81100426018","29"
"84459090157","11"
"81100308085","5302"
"81442617951","29"
"81300394101","219"
"81100064217","1140"
"81536748756","0"
"81100305636","474"
"81384598093","56"
"81100168005","0"
"81388596471","97"
"81502688985","55"
"81314495342","1"
"81100232371","316"
"81502661355","51"
"81314494059","16"
"81100347996","963"
"81479648211","6"
"81758679957","50"
"81486655765","0"
"81545684056","1"
"81100419313","268"
"81100650427","782"
"81314494970","43"
"81414592499","195"
"81100300206","73"
"81100222381","142"
"81435608984","14"
"81337494052","811"
"81453644150","19"
"81340493846","17"
"81547744156","0"
"81335499054","195"
"81340492213","4"
"81435602630","107"
"81453655920","11"
"81331498924","23"
"81416604275","10"
"81464660050","5"
"81100373169","11070"
"81416598302","17"
"81464671133","4"
"99658657177","0"
"81384621422","20"
"81490691273","1"
"81100055474","465"
"81100657802","310"
"81342487699","2714"
"81538502556","17"
"81548588256","10"
"81537825456","0"
"81384621996","40"
"81100373449","1843"
"81436593283","9"
"81502802533","0"
"81310500091","39"
"81488646297","0"
"81100357807","5581"
"81339512254","71"
"81100184954","77"
"81314494958","0"
"81100653043","43"
"81100464154","238"
"81442597398","20"
"81329489573","9"
"81100031844","24"
"81408594971","212"
"81309509146","4792"
"81100073189","63"
"81436597218","2"
"81384614509","7"
"81100165573","73"
"81100110141","0"
"81323496622","6"
"81384605213","7"
"81537841656","36"
"81447598709","186"
"82458615957","0"
"81384619586","7"
"81100287966","34"
"82458663257","0"
"81342504717","560"
"81350597422","22"
"81100009057","11"
"81361602498","1"
"81100113910","115"
"81100153954","59"
"81406593214","74"
"81100025660","0"
"81320496663","9"
"81501669442","10"
"81384605813","25"
"81100305187","11"
"81490692753","9"
"81547967356","6"
"81538102256","0"
"81100222615","727"
"81436602758","115"
"81314492749","127"
"99658654792","0"
"81100523974","8"
"81490690649","1"
"81100071782","83"
"81100378402","50"
"81460643374","37"
"81464646558","6"
"81100188964","403"
"81100222882","2"
"81100531840","49"
"81490661720","1"
"81436599318","59"
"81342492949","11"
"99658652469","4"
"81323488084","183"
"81452609841","14"
"81332495457","11"
"81501657514","2"
"81100355019","8"
"81100565353","380"
"81100561583","147"
"99658647324","4"
"81490654970","1"
"81100286055","39"
"81342512858","53"
"99658690975","3"
"81464674451","3"
"81435603738","48"
"81418593885","3"
"81485656742","2"
"81438594077","5"
"81490685157","1"
"99658652806","0"
"81464645465","2"
"81384613349","18"
"81100601998","911"
"81472649192","37"
"81409594320","185"
"81100661923","23"
"81450592361","5"
"81447602618","2"
"81485655752","37"
"81482657575","10"
"81452594321","7"
"81100380998","0"
"81316489301","828"
"81100658430","7"
"81100337155","21"
"81100290016","3240"
"81100017083","1123"
"81100157510","44"
"81100337179","83"
"81100448298","53"
"81100159515","3632"
"81100305459","17"
"81384595358","335"
"81384620464","14"
"81550301256","3"
"81100276077","19"
"81100493680","886"
"81384591232","30"
"81550143256","1"
"81314495214","108"
"81100260208","231"
"81350602462","36"
"81314494882","26"
"81453615345","62"
"99658730289","22"
"81361608344","0"
"81343501804","47"
"81502689902","20"
"81496649661","8"
"81361608232","0"
"81421592617","20"
"81447598799","4"
"81100134378","965"
"81361591850","0"
"99658656916","0"
"81361606943","5"
"81100259801","302"
"81409597966","556"
"99658619029","0"
"81314493376","1"
"81458660196","16"
"81548684156","0"
"81314493213","317"
"81361606327","34"
"84458668857","2"
"81549473256","0"
"81406595957","233"
"81361609580","9"
"81100155993","1361"
"81100097007","284"
"99658657526","1"
"81100433240","141"
"81361597593","9"
"81100168093","4"
"81490679643","0"
"99658658172","1"
"81474643607","1"
"81100640087","1"
"81318498394","29"
"81406597531","1357"
"81384594073","83"
"81100341891","222"
"81350588454","62"
"81331500209","35"
"81320495589","149"
"81435600782","1"
"81316488691","683"
"81100524993","1"
"81409598350","227"
"81408593043","512"
"81100613277","517"
"81332520214","0"
"82259253957","6"
"83358633357","9"
"81100183236","112"
"81100276186","0"
"81350592925","619"
"81340488855","233"
"81384597647","15"
"81343506116","13"
"81100058225","5"
"81100599236","4"
"81100363546","583"
"81332488733","19"
"81537376256","6"
"81385601725","5"
"81440594492","8"
"81100657235","6"
"81100472184","467"
"81309491574","48"
"81467657673","28"
"99658638255","2"
"81372592606","84"
"81100072366","1060"
"81486647397","0"
"87959095457","0"
"81474700639","5"
"81100438621","34"
"81502809120","0"
"87958802057","0"
"81100165051","115"
"81466641229","98"
"81314495319","1"
"81100268938","1666"
"99658648049","0"
"81314493334","1"
"86159166057","1"
"81340490424","62"
"81324495200","29"
"81314493796","1"
"81323497046","256"
"81350569870","1750"
"81100610867","29"
"81314494326","1"
"81549240256","4"
"81100140749","96"
"81317492518","20"
"81100369023","267"
"81416592601","305"
"81100124635","146"
"81361593854","93"
"81320493724","6"
"81361608391","19"
"81366590730","295"
"81100151204","1873"
"81100047498","726"
"81100276946","2654"
"81486657187","1"
"81100350839","28"
"99658724800","0"
"81100324729","71"
"81502806695","1"
"81100613167","71"
"81100418535","4"
"81100042439","12"
"81100358443","4"
"81388591821","36"
"81544254956","4"
"81414605146","10"
"81100005239","461"
"81544786956","4"
"81548457556","1"
"81508684644","17"
"81421598403","8"
"81508689636","15"
"81100418718","153"
"81375602759","47"
"81540027056","1"
"81452598591","36"
"81100487164","1318"
"81100652766","184"
"81546760656","8"
"81309507529","17"
"81381591210","1025"
"81100439658","8"
"81309480908","9"
"81100251137","686"
"84459556457","0"
"81100041040","155"
"81490688068","3"
"99658654989","2"
"81100609693","52"
"81342517180","45"
"84459182757","0"
"81100560049","120"
"81340488349","119"
"81100027396","1"
"81550034656","0"
"81384601871","29"
"81100189698","2"
"81385591769","57"
"81100411393","23"
"84459396057","0"
"81100118938","140"
"81309505666","208"
"81548437156","0"
"81100232124","132"
"81341490317","440"
"81100070247","121"
"81549277356","0"
"81100515414","60"
"81341491468","95"
"81100182645","84"
"81548965956","0"
"81100486617","222"
"81100250963","613"
"81547570956","1"
"84460597657","0"
"81339528446","97"
"81435609944","11"
"81472652804","9"
"81100525517","1"
"81337494881","337"
"84460559957","0"
"81100238752","1"
"81100605941","44"
"81388601749","19"
"81447595037","17"
"81500654832","2"
"82458657757","8"
"81100146563","673"
"82458627957","1"
"81545732856","11"
"82459155157","3"
"81100272839","707"
"81309485216","63"
"81472650328","99"
"81314483511","167"
"81100621824","772"
"81100230814","19"
"81479652743","13"
"81413596063","171"
"81100163728","4"
"81100199907","58"
"81100146530","369"
"81549505056","33"
"81100422957","15"
"81100290438","21"
"81100616634","756"
"81548761656","33"
"81100391720","1"
"81547107356","0"
"81549272056","33"
"81100656587","4"
"81541346056","0"
"81100336335","6224"
"81100347162","0"
"81100577972","27"
"81309510016","448"
"81100034443","645"
"81100545298","67"
"81319502388","62"
"81548761456","16"
"81549271956","16"
"81100013423","210"
"81337490510","600"
"81316489824","341"
"81375596040","7"
"81502696743","10"
"84459453657","0"
"81100515136","42"
"81100561740","238"
"81100430507","464"
"81549350156","0"
"81100391083","178"
"81100535625","201"
"84459283757","0"
"81508686978","7"
"81100298452","111"
"81472652940","4"
"81100634857","90"
"81548568156","0"
"81100010170","54"
"81549283756","0"
"81447593574","87"
"81361592516","7"
"81384621670","7"
"99658727510","0"
"81430604856","11"
"81472641165","1"
"81100498916","58"
"81548595056","0"
"86158668557","5"
"81472651903","3"
"81100653390","60"
"81100461898","190"
"81100381250","293"
"99658690267","6"
"81409596396","56"
"81508698550","5"
"81100367648","283"
"99658723121","0"
"81508704091","4"
"81315488361","360"
"99658723339","0"
"81335495771","122"
"99658727249","0"
"99658644703","2"
"81549042956","2"
"81339501368","0"
"81442593201","15"
"81464653248","132"
"81325490559","3"
"81100529316","562"
"81314494484","47"
"81100152021","1338"
"81335488795","44"
"81443592445","29"
"81539203156","1"
"81421603221","9"
"81340494290","3"
"81477642248","21"
"81361607902","1"
"81421602658","7"
"81502653946","3"
"81100139116","116"
"81472656433","5"
"81100302057","9"
"83358815857","5"
"84459259657","1"
"81100328361","0"
"81557431756","0"
"84460345257","1"
"83358679657","5"
"84460695857","4"
"81100318644","31"
"81100606284","1"
"81100106199","47"
"84460326757","0"
"81100546704","272"
"81100529995","6"
"81100045870","141"
"81310487694","10"
"81435594605","44"
"81329489682","208"
"81100392119","54"
"81502692751","19"
"81100494852","225"
"81309481782","25"
"99658725755","0"
"84459502557","0"
"81309483964","29"
"81100267337","1288"
"81548718056","4"
"84460164257","0"
"81490641876","29"
"83358965857","3"
"81331489984","796"
"81388591559","79"
"81490692814","0"
"81100600288","29"
"81384621148","9"
"81340490296","6"
"81100146788","33"
"81100124650","211"
"81323491458","178"
"81451592510","1421"
"81488643979","27"
"81100501777","324"
"81452611268","82"
"81100464569","85"
"81490683594","14"
"81466647927","16"
"81100237634","9"
"81384604266","24"
"81100425439","23"
"81100072657","100"
"81384602099","99"
"81548022860","24"
"81100438120","1715"
"81464644811","14"
"81100573221","10"
"81337490182","182"
"81100475528","2267"
"81100419641","964"
"81100384253","1554"
"81100207289","52"
"81309501235","784"
"81309504959","14"
"81100062835","4051"
"81406592256","793"
"81384603639","0"
"81474658771","6"
"81413607485","0"
"81384613102","0"
"81474651849","7"
"81384596680","0"
"81100089821","282"
"81100417107","796"
"81472656568","2"
"81100620151","25"
"81502806971","20"
"81464667650","47"
"81100066905","269"
"81472652097","0"
"81452604882","102"
"81472655485","2"
"81100325876","22"
"81100565006","2"
"81309511039","202"
"81464652853","1"
"81100499520","132"
"81100467952","12"
"81547966556","6"
"81435600192","1"
"81100362343","3"
"81100163011","433"
"81548799756","1"
"81435605458","0"
"81548548856","0"
"81309497569","151"
"81408602845","252"
"81435604325","0"
"81100009042","15"
"81548694756","1"
"81100169573","530"
"81435601453","0"
"81414613593","175"
"81436594994","203"
"81435604530","1"
"81100506308","249"
"81100597717","301"
"81300131001","285"
"81502771354","2"
"81100307413","598"
"81100370857","1978"
"81541164356","24"
"81100416852","870"
"81100408391","231"
"81310483642","102"
"81464661892","3"
"81318493333","375"
"81464662127","0"
"81100086465","159"
"81100547902","2377"
"81435609771","94"
"81464644845","0"
"81498647224","8"
"81100313531","283"
"81363596428","292"
"82459261757","0"
"81442610899","28"
"81490680063","29"
"81100161185","511"
"81100224401","22"
"84459153557","3"
"81375606661","131"
"81100005385","4"
"81100237772","350"
"81444608563","16"
"81452605702","240"
"81100414384","224"
"81100404769","343"
"84459765657","0"
"81100244340","8"
"81100436574","66"
"81100535871","45"
"81442594689","51"
"81100559280","78"
"81100054223","1846"
"81100054480","101"
"81507682062","35"
"81447599970","21"
"81508700878","12"
"81100081707","189"
"81406592594","0"
"81546790656","26"
"81508688605","34"
"81100342557","746"
"81387593693","4"
"81339539394","64"
"81384600122","12"
"81100495902","657"
"81361606828","0"
"87259024157","3"
"81100054575","1317"
"81100509838","487"
"81100168947","633"
"81381596050","51"
"81451595985","78"
"81100150852","182"
"82458853657","3"
"81466648396","31"
"81438595552","13"
"82459296857","3"
"81100329672","145"
"81406593731","29"
"81322496897","25"
"82459023257","3"
"81100093845","15"
"81100254535","532"
"81447595650","22"
"82459276857","2"
"81100072116","204"
"81548442756","0"
"81314494744","0"
"87259224657","9"
"81100149973","17"
"81100329796","417"
"81100561597","185"
"81387604343","88"
"81100593743","985"
"81318496772","36"
"81472651700","57"
"81554032356","5"
"81453639494","3"
"81100070705","108"
"81442616967","47"
"81100416055","380"
"81452615433","16"
"81100080207","371"
"81100025589","428"
"81336493814","106"
"81320490313","172"
"81100039769","372"
