"2662047","81460643374"
"2662047","81436599318"
"221578","81452609841"
"221578","81100565353"
"221578","81100286055"
"2665996","81418593885"
"2665996","99658652806"
"2665996","81409594320"
"2505709","81485655752"
"2505709","81316489301"
"2505709","81100017083"
"354854","81100448298"
"1460040","81384620464"
"1460040","81384591232"
"1460040","81350602462"
"1460040","81343501804"
"1871540","81421592617"
"1871540","81409597966"
"1871540","81314493213"
"1646183","81421592617"
"1646183","81409597966"
"1646183","81314493213"
"1646183","81406595957"
"2661972","99658657526"
"2661972","99658658172"
"2661972","81406597531"
"2661972","81331500209"
"191262","81100613277"
"191262","81100183236"
"1458235","81384597647"
"1458235","81100363546"
"1458235","81100472184"
"1458235","81100072366"
"502635","81100438621"
"502635","81100268938"
"584848","81100438621"
"584848","81100268938"
"2662032","86159166057"
"2662032","81350569870"
"956914","81342487699"
"956914","81100140749"
"956914","81100124635"
"354843","81342487699"
"354843","81100151204"
"354843","81375602759"
"319971","81100652766"
"319971","81100439658"
"2513209","84459556457"
"2513209","81100609693"
"2513209","81340488349"
"1871622","81385591769"
"1871622","81309505666"
"1871622","81100070247"
"2063794","81100182645"
"2063794","81339528446"
"2063794","81388601749"
"956896","81100146563"
"956896","81100272839"
"956896","81314483511"
"1645968","81100146530"
"1645968","81100616634"
"1645968","81100336335"
"2064053","81100146530"
"2064053","81100034443"
"2064053","81100013423"
"2663539","81100146530"
"2663539","81100034443"
"2663539","81502696743"
"2513210","81100146530"
"2513210","81100561740"
"2513210","84459283757"
"2513210","81100634857"
"1099621","81100146563"
"1099621","81314483511"
"1458228","81384621670"
"1458228","81100498916"
"1458330","81384621670"
"1458330","81100498916"
"2398560","81100461898"
"2398560","81100367648"
"2398560","81315488361"
"2398560","81335495771"
"2398560","81549042956"
"2398560","81100529316"
"1321558","81100461898"
"1321558","81335495771"
"1321558","81335488795"
"1321558","81340494290"
"1321558","81100529316"
"1646273","81100461898"
"1646273","81335495771"
"1646273","81100529316"
"1458451","81100139116"
"2507840","83358815857"
"2507840","83358679657"
"2507840","81100106199"
"2507840","81329489682"
"1183662","81100494852"
"1183662","81100267337"
"1183662","81331489984"
"1458569","81384621148"
"1458569","81323491458"
"2398672","81100501777"
"2398672","81466647927"
"2398672","81100425439"
"2514691","81548022860"
"2514701","81548022860"
"191259","81100573221"
"584839","81100419641"
"584839","81100384253"
"584839","81100207289"
"584839","81100062835"
"1458465","81384603639"
"1458465","81384613102"
"1458465","81384596680"
"1871904","81472656568"
"1871904","81100066905"
"1871904","81472655485"
"1099635","81100499520"
"1099635","81100163011"
"1099635","81309497569"
"1099635","81100072366"
"1099635","81100169573"
"502697","81100506308"
"502697","81100307413"
"502697","81100408391"
"2398572","81384591232"
"2398572","81100547902"
"584824","81100313531"
"584824","81100161185"
"584824","81100237772"
"956913","81100404769"
"956913","81100535871"
"956913","81100054223"
"956913","81100081707"
"956913","81100342557"
"354816","81100404769"
"354816","81100495902"
"2063868","81466647927"
"2063868","81100501777"
"2063868","81100509838"
"2063870","81466647927"
"2063870","81100367648"
"2063870","81100150852"
"2398427","81100329672"
"2398427","81100254535"
"2398427","81548442756"
"1646148","81100329796"
"1646148","81318496772"
"1646148","81453639494"
"1646148","81100080207"
"1871515","81100039769"
"1871515","81100259139"
"1871515","81100469839"
"1871515","81100631289"
"1871515","81330494272"
"1321488","81100039769"
"1321488","81452610079"
"1321488","81100099117"
"1321488","81100209419"
"1321488","81335496813"
"1183648","81100039769"
"1183648","81452610079"
"1183648","81502813002"
"1316881","81340487599"
"1316881","81340488194"
"1316881","81331502456"
"1871528","81435596094"
"1871528","81320487534"
"1871528","81314481231"
"1871528","81100110904"
"221321","81100232025"
"221321","81406600041"
"221321","81100166277"
"2661928","81435596094"
"2661928","81479641040"
"2661928","81320487534"
"2661928","81314481231"
"2064041","81100631858"
"2064041","81384594768"
"2064041","81350596627"
"2064041","81336493029"
"1646267","81447598064"
"1646267","81316489061"
"1646267","81447603672"
"1646267","81339523170"
"2063662","81447600071"
"2063662","81317488474"
"2063662","81100405246"
"2661991","81496689896"
"2661991","81502802104"
"2661991","81548006186"
"1458301","81100571503"
"1458301","81100097676"
"1458301","81418592529"
"1458301","81100584974"
"1458301","81100253527"
"2063954","81438598027"
"2063954","81339530150"
"2063954","81375620988"
"170122","81406593339"
"2507884","82459085457"
"2507884","82459003657"
"2507884","81418597119"
"2507884","81100398599"
"2063926","81100486044"
"238565","81100028765"
"238565","81100377660"
"238565","81452610814"
"238565","81332530080"
"1031244","81100297760"
"1031244","81100608373"
"1031244","81332526455"
"1031244","81100624551"
"1183726","81316487877"
"1183726","81340492850"
"1321550","81100400419"
"1321550","81314493715"
"1321552","81100400419"
"1321552","81314493715"
"1183645","81100112161"
"1183645","81100200925"
"1871970","81472644001"
"1871970","81472643120"
"2661955","81470654563"
"2661955","81418600299"
"2661955","81100132661"
"1458325","81100442618"
"1458325","81384621154"
"2396769","81350603162"
"2396769","81548846356"
"2396769","81436598000"
"320060","81100411958"
"320060","81100167373"
"320060","81100319804"
"1646055","81100125335"
"1646055","81100034443"
"2398749","81549159356"
"2398749","81414605261"
"2398749","81548042172"
"2398749","81100036913"
"2398749","81100561869"
"2398749","81388600704"
"2398749","81549255856"
"2661909","81363606440"
"2661909","81100072366"
"2661909","81472646538"
"320062","81100493329"
"2065041","81320487465"
"2065041","81315489014"
"2065041","81100562954"
"2065041","81100444485"
"2505525","81100109251"
"2505525","81100213739"
"2505525","81100518096"
"2505525","83358947957"
"2505525","81498640798"
"2505525","81472643986"
"2505525","81331505979"
"191307","81100086855"
"191307","81100139629"
"2662027","81100178358"
"2662027","81436595691"
"2662027","81388591832"
"2662027","81474699663"
"2662027","81479663728"
"191318","81100130076"
"191318","81100628789"
"2398432","81311482029"
"2398432","81100419460"
"2661930","81311482029"
"2661930","81100419460"
"1646115","81311482029"
"1646115","81363594457"
"1646115","81100278520"
"2505693","81311482029"
"2505693","81100419460"
"2505693","81548042367"
"2063611","81311482029"
"2063611","81100278520"
"2063611","81363594457"
"2505545","81556363956"
"2505545","81100344818"
"2505545","81100088054"
"1646031","81438595114"
"1646031","81100200925"
"1646031","81316491451"
"1646031","81100029320"
"1458253","81544565156"
"1458253","81100145736"
"2398420","81502643778"
"2398420","81503688027"
"2398420","81100357161"
"1099561","81309511830"
"1099561","81100019437"
"1099561","81100296534"
"1458350","81309511830"
"1458350","81100296534"
"1458350","81100019437"
"2398656","81487646686"
"2398656","81471640432"
"1645965","81310487158"
"1645965","81100390699"
"2398563","81310487158"
"2398563","81100390699"
"2505668","84459137257"
"2505668","81315488361"
"2505668","81100620363"
"354833","81100398599"
"354833","81100274908"
"354833","81100620553"
"288659","81100398599"
"288659","81100274908"
"288659","81100620553"
"956953","81100398599"
"956953","81100211095"
"956953","81100307572"
"1099721","81100398599"
"1099721","81100369887"
"1321529","81100398599"
"1321529","81100369887"
"1458467","81384621523"
"1458467","81100337949"
"1458227","81100257752"
"1458227","81331496997"
"1458227","81350600194"
"1458227","81100145971"
"1183647","81313481665"
"1183647","81100155678"
"1183647","81100512920"
"2507862","81488672075"
"2507862","81100290640"
"1458197","81384621818"
"1458197","81100138515"
"1458197","81100157184"
"2668049","81500651305"
"2661904","81500651305"
"2661904","81100333050"
"2661904","81485656586"
"2661904","81335499054"
"2661904","81100644548"
"1458582","81384603905"
"2065033","81314487668"
"2064020","81384612527"
"2064020","81100008631"
"584893","81430641455"
"584893","81100268517"
"584893","81100327552"
"584893","81100551267"
"584893","81100632019"
"584893","81100044458"
"2063997","81466648611"
"2063997","81100515503"
"2063997","81100576787"
"2398549","81466648611"
"2398549","81100515503"
"2398549","81100576787"
"2661912","99658655063"
"2661912","81100617179"
"2661912","81100203416"
"2661912","81100134501"
"2661912","81408599851"
"2661913","99658655063"
"2661913","87658655557"
"2505580","84460376357"
"2505580","81384621390"
"2505580","81384605312"
"2505580","81413605088"
"2505580","81502810862"
"170480","81100532917"
"170480","81100272378"
"502593","81100563162"
"502593","81100576764"
"2396826","81438596500"
"2396826","81100114138"
"2396826","81501654897"
"2396826","81100297402"
"2396826","81545629056"
"2396826","81100360432"
"1871747","81470651747"
"1871747","81100154373"
"1871976","81342488381"
"1871976","81316490459"
"2063614","81342488381"
"2063614","81316490459"
"2063614","81461657166"
"1646034","81316487451"
"1458157","81316487451"
"1458157","81100058049"
"2065013","81482652677"
"2065013","81100029068"
"2065013","81350590924"
"2398625","81472656275"
"2398625","81361597205"
"2398625","81100467616"
"2398625","81490692960"
"1321559","81407594505"
"1321559","81314493591"
"1321559","81100211564"
"1458292","81407594505"
"1458292","81100211564"
"2063758","99658962263"
"2063758","81314494572"
"2063758","81100368914"
"2063758","81319501878"
"1871971","81100425382"
"1183758","81100082076"
"1183758","81100336335"
"1183758","81100628881"
"1183758","81330500696"
"1183758","81409594876"
"2063900","81416592242"
"2063900","81490680428"
"2063900","81100663804"
"2063900","81100373169"
"2398613","81416592242"
"2398613","81548275456"
"2398613","81100663804"
"2398613","81100386544"
"2398614","81548445656"
"2398614","81100500308"
"2668050","81548445656"
"2668050","81100500308"
"2507847","81416592242"
"2507847","84459268357"
"2507847","81100663804"
"2507847","81100059902"
"2507847","81759032657"
"1646009","81100336335"
"1646009","81100631289"
"1646009","81100024808"
"1646009","81100203990"
"1646009","81384620820"
"2396763","81100336335"
"2396763","81100072366"
"266719","81100336335"
"266719","81100113887"
"2661924","81498660336"
"2661924","81100424535"
"2661924","81100133093"
"2505708","81498660336"
"2505708","81316491451"
"2505708","82459173557"
"2505708","81100424535"
"2398596","81472643101"
"2398596","81100051343"
"2398596","81464670563"
"2063592","81490646220"
"2063592","81315488361"
"2063592","81100024808"
"2505742","81490646220"
"2505742","81100024808"
"2505742","81100347931"
"1183751","81315487782"
"1183751","81100195490"
"1183751","81300186801"
"1183751","81100336679"
"1458302","81329487827"
"1458302","81350592574"
"1099725","81544050856"
"1099725","81100578946"
"1099725","81100240638"
"1099725","81100564379"
"1099725","81323488540"
"1183664","81320487561"
"1183664","81100624614"
"1183664","81455605782"
"1183664","81100416182"
"1183664","81100417054"
"1645979","81315487782"
"1645979","81100015405"
"1645979","81361592504"
"1645979","81100001072"
"1645979","81447603696"
"1645979","81447597003"
"1645979","81100497375"
"1645979","81100652079"
"1646169","81544050956"
"1646169","81452602743"
"1646169","81100142932"
"1646169","81100528811"
"1646169","81316490690"
"1646169","81100582555"
"1646169","81320497096"
"1646169","81350595185"
"2063705","81490684776"
"2063705","81100486197"
"2063705","81100542764"
"2063705","81350588655"
"2505536","81479662170"
"2505536","81100336559"
"2505536","81451592267"
"1183686","81405594971"
"1183686","81100563384"
"1183686","81320492550"
"2507872","84459717757"
"2507872","81549411856"
"2507872","81363593571"
"1651288","81100271891"
"1651288","81100606180"
"1651288","81100608871"
"1646227","81447599965"
"1646227","81548027771"
"1646227","81100427362"
"2398502","81548435356"
"2398502","99658678915"
"1646298","81335487752"
"1646298","81100577581"
"956872","81100156245"
"956872","81310491604"
"956872","81100165257"
"956891","81100413007"
"956891","81100454785"
"2505815","81314480915"
"2505815","81328488064"
"2505815","81100071997"
"2505815","81377590684"
"2505815","81100457054"
"2661962","81314480915"
"2661962","81377590684"
"2661962","81340492697"
"2390150","81314480915"
"2390150","81100600682"
"2398648","81314480915"
"2398648","81332518222"
"1458148","81314480915"
"1458148","81335489572"
"1099606","81340487574"
"1099606","81100653183"
"1099606","81452614666"
"2398619","81548663056"
"2398619","81375620736"
"2398619","81375618004"
"2398619","81549450956"
"2398619","81549187056"
"1871537","81318492696"
"1871537","81461642239"
"1871537","81326492338"
"1031236","81100285342"
"1031236","81100616904"
"2063946","81375607581"
"2063946","81538835056"
"1646240","81100144443"
"1646240","81100605683"
"1646240","81100358717"
"1646240","81343500573"
"1646240","81435602395"
"1646240","81350600397"
"1646240","81447598363"
"1646240","81447593635"
"1458497","81384605847"
"1458497","81317494285"
"2512409","81501666932"
"2512409","81501662523"
"2663800","81501666932"
"2663800","99658648843"
"2663800","81375594363"
"2398659","81470654948"
"2398659","81100313987"
"2505556","84460177657"
"2505556","81100644428"
"2505556","81553192656"
"2668046","99658648427"
"2668046","81414609589"
"2398737","81435596050"
"2398737","81309504993"
"2398737","81409597969"
"2398737","81410594518"
"2398737","81460651350"
"2398439","81384592033"
"2398439","81336490424"
"2398439","81472647170"
"2398439","81408595747"
"2398439","81100238105"
"1871770","81384592033"
"1871770","81100053513"
"1871770","81451597837"
"1458359","81453610810"
"1458359","81384617775"
"1458359","81329488654"
"1458359","81340494008"
"1458359","81100108297"
"1458359","81363594294"
"1458122","81100163224"
"1458122","81363606532"
"1646272","81100237305"
"1646272","81100469839"
"1646272","81321491135"
"1646272","81361608198"
"1646272","81100009930"
"1646272","81100246585"
"2505656","81100237305"
"2505656","81484641136"
"2505656","81361608198"
"2505656","81100246585"
"2505744","81472655128"
"2505744","81100289943"
"2505761","81472655128"
"2505761","81100289943"
"2505761","81472652757"
"2398510","81453648266"
"2398510","81100086241"
"2398510","81482661104"
"2398510","81482651131"
"2398510","81315488577"
"2398510","81501657321"
"1871785","81100468804"
"1871785","81375594978"
"584888","81100273432"
"584888","81547617356"
"584888","81100448096"
"266869","81100273432"
"2063687","81300212901"
"2063687","81100126548"
"1183735","81300212901"
"1183735","81100285029"
"2398440","81100505128"
"2398440","81548933156"
"2398440","81548362756"
"502615","81100431051"
"502615","81331506912"
"288662","81543224256"
"288662","81100371972"
"288662","81100436251"
"288662","81100233859"
"170454","81332489044"
"170454","81100268938"
"1458170","81367591250"
"1458170","81100194827"
"1458170","81100047296"
"1458170","81100207888"
"1646134","81367591250"
"1646134","81100194827"
"1646134","81100047296"
"1646134","81100207888"
"1871460","81367591250"
"1871460","81100047296"
"1871460","81100029764"
"1871460","81100218492"
"1183674","81100312660"
"1183674","81100016908"
"1183674","81100332763"
"1458474","81100161897"
"1458474","81100045322"
"1458474","81392614131"
"1458474","81100631454"
"352314","81100058974"
"352314","81100642757"
"1646250","81442599525"
"1646250","81100089677"
"1871788","81100132661"
"1871788","81100191345"
"1871788","81472656300"
"1871788","81418592570"
"1871788","81452611651"
"1871788","81100473494"
"1871981","81470642461"
"1871981","81100296534"
"1871981","81100546351"
"2505660","81470642461"
"2505660","81100457770"
"2505660","81100546351"
"2505689","81442599382"
"2505689","81548374756"
"1321560","81309505055"
"1321560","81100319146"
"1321560","81309503156"
"1646296","81447603354"
"1646296","81100529007"
"1871549","81447603354"
"1871549","81100529007"
"2505594","81447603354"
"2505594","84459400157"
"2505594","81100529007"
"2398580","81313483463"
"2398580","81482660314"
"2398580","81100520165"
"2398580","81381604158"
"2398580","81100447576"
"502693","81100159578"
"502693","81100297019"
"2064031","81100444177"
"238372","81100624185"
"238372","81452616847"
"2507871","81501681159"
"2507871","81501683697"
"2507871","84459613457"
"2507871","81363593571"
"1321500","81340487862"
"1321500","81100165381"
"1321500","81100517881"
"2064061","81100546988"
"1645964","81314481004"
"1645964","81452610079"
"1645964","81100099117"
"1645964","81100209419"
"1645964","81324492678"
"956868","81100429268"
"956868","81100640303"
"956868","81100512534"
"956868","81100478086"
"1458226","81100647922"
"1458226","81100253041"
"1871731","81447603225"
"1871731","81472649188"
"1871731","81100613403"
"1871731","81325488266"
"1871731","81100103372"
"2662036","81100460047"
"2662036","81555857056"
"2505807","81100370329"
"2505807","81100432224"
"2505807","81452601137"
"288677","81100370329"
"288677","81100332715"
"288677","81324491114"
"354846","81100370329"
"354846","81100332715"
"354846","81100156645"
"1316884","81340488068"
"1316884","81100527989"
"2063940","81384609837"
"2063940","81350583018"
"2063940","81100073022"
"1871666","81363606444"
"1871666","81456619714"
"1871666","81407592568"
"1871677","81100291422"
"1871677","81100058949"
"2525541","81100291422"
"2525541","81100125791"
"2525541","81100063551"
"2525541","81351593425"
"2525541","81100612246"
"2525541","81367595814"
"2505808","81100291422"
"2505808","81548005694"
"2505808","81100034443"
"2505808","81502696743"
"1183769","81314481231"
"1183769","81320487534"
"1183769","81100576787"
"354810","81100087556"
"2063921","81361590791"
"2063921","81442618468"
"2063921","81100458577"
"1871741","81438597209"
"1871741","81100223867"
"2398714","81418597894"
"2398714","81438597398"
"2398714","81100512920"
"2398714","81343503720"
"2398714","81414621004"
"1099733","81309509510"
"1099733","81100029320"
"956870","81100292841"
"956870","81100204088"
"956870","81100062056"
"1646264","81100130304"
"1646264","81100505069"
"1646264","81447601980"
"1646264","81413594747"
"1646264","81447597360"
"1646264","81447602400"
"2398725","81503680440"
"2398725","81100261160"
"2398725","81100641834"
"2398725","81503671989"
"354838","81409594658"
"354838","81100419388"
"354838","81100086855"
"354838","81100125597"
"221327","81409594658"
"221327","81100299944"
"221327","81100049011"
"352318","81100311047"
"2063628","81381599567"
"2063628","81100436231"
"2063628","81329489205"
"2063628","81322509134"
"2063628","81100209419"
"2063635","81100639568"
"2063635","81315487782"
"2063635","81447597003"
"2063635","81100377116"
"221653","81100642757"
"1871517","81372591198"
"1871517","81100330420"
"2063929","81387602666"
"2063929","81466640596"
"1871491","81472644561"
"1871491","81440608415"
"1871491","81332526285"
"1871491","81100603675"
"1871491","81100496129"
"1871491","81472652594"
"1871491","81472640888"
"170446","81100085687"
"170446","81452607423"
"2398702","81447600322"
"2398702","81339503886"
"2398702","81508702134"
"2398702","81100017611"
"1646287","81447600322"
"1646287","81447596558"
"1646287","81100106069"
"170486","81100484115"
"170486","81543605156"
"1871569","81472643839"
"1871569","81361609414"
"1871569","81538446756"
"1646156","81406592411"
"1646156","81100452755"
"1646156","81309483579"
"1646156","81447601743"
"1321534","81406592411"
"1321534","81309483579"
"1321534","81340493327"
"956940","81406592411"
"956940","81100541482"
"956940","81100361607"
"2396777","81548376056"
"2396777","81100100638"
"2396777","81418593670"
"2505632","81447597692"
"2505632","81100372160"
"1646265","81447597692"
"1646265","81540292756"
"1646265","81100519737"
"2063983","81350602276"
"2063983","81350595185"
"2508209","84459545457"
"2508209","81490680521"
"2508209","81100306603"
"2508209","84459217057"
"2389713","81436598013"
"2389713","81328490397"
"2389713","81548472856"
"2505652","81549235956"
"2505652","83358847457"
"2505652","81100547902"
"2063818","81100457154"
"2063818","81100264864"
"2063818","81490689372"
"2398753","81100457154"
"2398753","81100264864"
"2398753","81100176511"
"2398753","81503685274"
"2669609","81758736957"
"2669609","81479641040"
"2669609","81100576787"
"956866","81100341960"
"956866","81100427119"
"956866","81339536786"
"956866","81100029320"
"1871498","81335488000"
"1871498","81309488205"
"1871498","81452611253"
"1871498","81100464628"
"2063761","81472641204"
"2063761","81423592360"
"2063761","81490674297"
"2063663","81472641204"
"2063663","81423592360"
"2063663","81343508867"
"1871711","81472641204"
"1871711","81472648874"
"1871711","81435604543"
"1871711","81493653071"
"1871711","81423592360"
"2505630","84460428357"
"2505630","81486650509"
"2505630","81100498790"
"1458112","81418595065"
"1458112","81335490094"
"1458112","81100488409"
"1458112","81100000820"
"2398675","81548876756"
"2398675","81392612505"
"2398675","81472641434"
"2398675","81100106069"
"1871780","81472655574"
"1871780","81472654341"
"1871780","81472655746"
"1871780","81472642342"
"1871780","81466643264"
"1871780","81452599499"
"1871780","81472655018"
"1871780","81545981856"
"1871780","81100283133"
"1871780","81472654858"
"2063656","81447601684"
"2063656","81414592013"
"2063656","81452607023"
"2063656","81447592776"
"1646158","81447601684"
"1646158","81447592776"
"1646158","81452607023"
"1646158","81100528203"
"584901","81336487841"
"2063591","81100367648"
"2063591","81315488361"
"2063591","81100024808"
"2063591","81490666445"
"2063591","81440619805"
"2398559","81100367648"
"2398559","81482660395"
"2398559","81324491771"
"2398559","81100009930"
"2398559","81100246585"
"502691","81100382391"
"502691","81100503511"
"502691","81100153194"
"502691","81100551450"
"2398411","81310490806"
"2398411","81100395933"
"1321561","81100273161"
"1321561","81100511871"
"502621","81100122874"
"502621","81100262985"
"502621","81100196491"
"502621","81100307785"
"502621","81100545048"
"502621","81100253527"
"2064009","81100417185"
"2064009","81490694983"
"2064009","81100626540"
"2064009","81490669344"
"2064009","81100091484"
"2398633","81479663668"
"2398633","81447604694"
"2398633","81100145971"
"2508200","81479663668"
"2508200","81557037256"
"2508200","81100145971"
"1651448","81100151490"
"1651448","81435597371"
"1458164","81313483653"
"1458164","81100053980"
"1458164","81385597838"
"1099715","81100248167"
"1099715","81100308744"
"2505522","81461657294"
"2505522","81408600836"
"2661891","81758819257"
"2661891","81444602113"
"2661891","81447603390"
"2661891","81100257752"
"191256","81539602456"
"191256","81100580595"
"354832","81100395758"
"354832","81100607628"
"354832","81100036174"
"354832","81100512920"
"1646037","81100395758"
"1646037","81100204382"
"1646037","81447594695"
"1646037","81321496970"
"1646037","81442615296"
"2398718","81100395755"
"2398718","81329489813"
"2398718","81548028875"
"191271","81539602456"
"191271","81100614615"
"191271","81100573353"
"2398582","81100395755"
"2398582","81447595290"
"2398582","81548028875"
"2398582","81100576787"
"1646038","81100395758"
"1646038","81442603725"
"1646038","81321496970"
"1646038","81442615296"
"1458343","81414603347"
"1458343","81384618430"
"1458343","81310482402"
"1458343","81100335067"
"2063684","81351609102"
"2063684","81100573833"
"2063684","81486657255"
"1458163","81100628240"
"1458163","81100305585"
"1458163","81100469839"
"1458163","81321491135"
"1458163","81100631289"
"1458163","81100618975"
"1646052","81100628240"
"1646052","81100305585"
"1646052","81100469839"
"1646052","81100618975"
"2390143","81549325156"
"2390143","81549164656"
"2390143","81549124756"
"320057","81100205146"
"320057","81100558031"
"1871868","81436602485"
"1871595","81100299696"
"1871595","81100378714"
"1871595","81100541975"
"1871595","81100051966"
"1871595","81100417864"
"2398534","81100305585"
"2398534","81100268938"
"2398534","81361608198"
"2398534","81100246585"
"2398534","81479662463"
"1871781","81100571727"
"1871781","81414608294"
"1871781","81414607342"
"2505553","81549088756"
"2505553","81452602581"
"2398480","81549088756"
"2398480","81452602581"
"2398480","81430620659"
"2398480","81327488637"
"2398687","81392617487"
"2398687","81321491135"
"2398687","81100509285"
"2505680","81392617487"
"2505680","81438596595"
"2505680","81492641343"
"1458089","81100063417"
"1458089","81100059959"
"1458089","81100658874"
"1458089","81392593696"
"191283","81100562993"
"1031230","81100559744"
"1031230","81350588723"
"1099627","81100559744"
"1099627","81350588723"
"1099627","81451593599"
"1099627","81323492776"
"1321532","81384604945"
"1321532","81409594876"
"1099642","81100353588"
"1099642","81100387347"
"1099642","81100436231"
"1099642","81100475364"
"1099642","81100369401"
"2669613","83358899657"
"2669613","81100432224"
"2669613","81100001061"
"2669613","81320496419"
"2661881","81100260965"
"2661881","81100209653"
"2661881","99658657570"
"2389680","81375605084"
"2389680","81488671465"
"2389680","81548012094"
"2064050","81375605084"
"2064050","81548012094"
"956933","81315487428"
"956933","81100094213"
"956933","81100027005"
"2507881","81500665054"
"2507881","81549208156"
"2507881","81100564379"
"288646","81100097676"
"288646","81100378178"
"288646","81100309914"
"354842","81100274818"
"354842","81100345336"
"1458162","81342489805"
"1458162","81455605573"
"1458162","81100432735"
"1871982","81311485409"
