"81350597365","Chun-Nan Hsu","1993","2012","38","309","8.13"
"81310482779","Neil  Boyette","2005","2014","8","5","0.63"
"81100388648","Ping  Ji","1991","2015","49","130","2.65"
"81451594025","Hongjun  Lu","1985","2007","109","1613","14.80"
"81350590924","Pierre Senellart","2004","2015","54","447","8.28"
"81464665619","Erez  Shmueli","2005","2015","13","46","3.54"
"81482653826","Sarah Jane Davies","2011","2011","5","9","1.80"
"81435598987","Anand  Srinivasan","2009","2009","1","0","0.00"
"81100226420","Manfred H B Broy","1978","2015","136","857","6.30"
"81423594595","Wenlin  Hsu","1999","1999","2","9","4.50"
"81501665949","Aditi  Gupta","2012","2013","4","36","9.00"
"81484649789","Mansour  Alsaleh","2006","2014","14","12","0.86"
"81323496239","Wei  Su","1995","2011","72","2132","29.61"
"81100237467","Takwah  Lam","1989","2015","132","714","5.41"
"81486643099","Ashley  Crockett","2011","2011","2","2","1.00"
"81100307048","Il  Im","1997","2011","14","119","8.50"
"81543811956","Caroline  Brun","1998","2015","12","27","2.25"
"81409592330","Sheaudong  Lang","1986","2009","25","59","2.36"
"81100475927","Kai  Li","1963","2007","92","3039","33.03"
"83258615857","Vivek Kumar Singh","2013","2015","8","8","1.00"
"81406600861","Jiying  Wang","2003","2012","10","209","20.90"
"81486649692","Aaron  Dewald","2011","2011","1","2","2.00"
"81452595971","Hingfung  Ting","1993","2015","79","224","2.84"
"81435598136","Yi Fang (Brook) Wu","2009","2009","1","0","0.00"
"81435602395","Anupam  Joshi","1995","2015","49","305","6.22"
"81100138992","Marc  Dymetman","1986","2012","30","149","4.97"
"81100321693","Chihhao  Hsu","2001","2005","3","19","6.33"
"81438592678","Yuanhua  Lv","2009","2012","13","263","20.23"
"81416595642","Qiong  Huang","2006","2006","1","9","9.00"
"81319487808","Abdulrahman  Alarifi","2011","2015","9","0","0.00"
"81486643256","Robert  Zheng","2011","2011","1","2","2.00"
"81100398871","Joohwee  Lim","1999","2015","63","165","2.62"
"81100152678","Barbara M Wildemuth","1990","2013","30","251","8.37"
"81100384853","Guanling  Lee","1999","2010","21","126","6.00"
"81100521269","Eric  Fanchon","2003","2013","7","11","1.57"
"81552308856","Yuanhua  Lv","2012","2015","11","9","0.82"
"81405593815","Diem Thi Hoang Le","2007","2008","3","7","2.33"
"81100048867","Frederick H. Lochovsky","1975","2014","51","640","12.55"
"81458658934","Anas  Alfaris","2009","2014","6","1","0.17"
"81486646355","Olga (Olha) Buchel","2011","2013","2","0","0.00"
"81361600502","Sanghee  Oh","2006","2009","7","24","3.43"
"81447598545","Chih-Lin Hu","2000","2015","15","43","2.87"
"81100306238","Stanislas  Lhomme","2003","2003","2","2","1.00"
"81300352101","Dimitrios  Lymberopoulos","2005","2015","32","629","19.66"
"81328489236","Ponnurangam Kumaraguru","2005","2015","42","290","6.90"
"99658727693","Joanna  Levitt","2015","2015","2","0","0.00"
"81100330409","Chi-Hung Chi","1998","2012","63","104","1.65"
"81452609331","Alex (Sandy) Pentland","1989","2014","101","2046","20.26"
"81314485824","VS Siva S Subrahmanian","1987","2015","206","2824","13.71"
"81442595750","Chung-Kuang Chou","2009","2009","2","3","1.50"
"81100043091","Sylvain  Pogodalla","1998","2011","9","21","2.33"
"81361608411","Karen M Wickett","2008","2015","9","12","1.33"
"81384599987","Hai  Huang","2008","2012","6","23","3.83"
"81331508306","Peixiang  Zhao","2004","2012","18","286","15.89"
"81100326938","Jeremy  Gow","1999","2013","20","77","3.85"
"81556835656","Wendelien  Tuyp","2011","2013","2","0","0.00"
"81537646456","Sushing  Chen","1996","1996","1","1","1.00"
"81309499457","Chen  Ding","1999","2015","87","805","9.25"
"81100270029","Nick J Cercone","1977","2014","140","624","4.46"
"81416595880","Hyunyoung  Song","2006","2011","9","168","18.67"
"81452598185","Chengfei  Liu","1998","2015","100","431","4.31"
"81100484292","Arnd Christian König","1999","2014","24","204","8.50"
"81100153323","Emmanuel  Bruno","1999","2011","9","82","9.11"
"81100225154","Katherine J Don","2004","2005","2","16","8.00"
"99658647486","Marwa N Abd-Allah","2014","2014","2","0","0.00"
"81414602570","Rena  Bakhshi","2007","2013","15","52","3.47"
"84459151157","Juan  Hu","2013","2013","1","1","1.00"
"81452592357","Andrew  Lim","1992","2014","128","520","4.06"
"81314493869","Jay  Liu","2006","2006","1","0","0.00"
"81440617857","Nicolas  Faessel","2009","2011","3","7","2.33"
"81350596290","Jie  Liu","1998","2015","85","1060","12.47"
"81361602647","I Han Hsiao","2008","2013","13","18","1.38"
"84459912857","Yi  Fang","2013","2015","5","4","0.80"
"82259291457","Chiel  Van Den Akker","2011","2013","2","3","1.50"
"84460506657","Akram  Salah","2013","2014","2","0","0.00"
"99658728464","Sarah  Weissman","2015","2015","2","0","0.00"
"81452611106","James Alexander Hendler","1980","2015","170","2500","14.71"
"81333487902","Mingmin  Chi","2006","2012","12","53","4.42"
"81100104383","Hervé  Glotin","2000","2014","25","48","1.92"
"81100303355","Thomas R Lynam","2001","2009","11","261","23.73"
"81100603324","Michael V Yudelson","2004","2011","21","93","4.43"
"84458895157","Archana  Godavarthy","2013","2014","2","3","1.50"
"82258666457","Ardjan  Van Nuland","2013","2013","1","0","0.00"
"81100218127","Samhaa R El-Beltagy","1999","2014","17","68","4.00"
"81555306456","Samet  Ayhan","2012","2015","4","2","0.50"
"81472653275","Xisheng  He","2010","2012","2","4","2.00"
"81100459981","Jacques Le Le Maitre","1993","2011","6","21","3.50"
"81100351909","Richard Douglas Hull","1982","2014","112","2047","18.28"
"81100339572","Jae-wook Ahn","2005","2015","15","109","7.27"
"81335494361","Hao  Ma","2007","2015","30","769","25.63"
"81450593940","Po  Hu","2008","2012","4","14","3.50"
"81100641340","Mahdi  Abdelguerfi","1987","2013","31","52","1.68"
"81363605870","Lourens  Van Der Meij","2005","2013","13","133","10.23"
"99658726739","Joshua  Bradley","2015","2015","2","0","0.00"
"81100473562","Shipeng  Yu","2004","2012","35","447","12.77"
"81100598308","Val Breazu Tannen","1992","2015","44","1035","23.52"
"81384605402","Temenushka  Ignatova","2004","2008","3","5","1.67"
"81100095327","Elisabeth  Murisasco","1998","2010","6","12","2.00"
"81100500733","Raman  Chandrasekar","1996","2010","12","115","9.58"
"81392604545","Edgar  Cooper","1996","1996","1","0","0.00"
"81487645561","Peng  Xu","2011","2012","3","13","4.33"
"81416605690","Marieke  Van Erp","2009","2013","7","6","0.86"
"81100241229","Marianne  Weingroff","2005","2005","1","0","0.00"
"81100303530","Lars  Milewski","2004","2004","1","3","3.00"
"81100473638","Mahadevan  Subramaniam","2003","2015","27","30","1.11"
"81350577988","Yun Chi","1997","2012","44","867","19.70"
"81323495072","Chris  Quirk","2002","2012","26","386","14.85"
"81100396643","Kevin B Shaw","1995","2013","27","59","2.19"
"81487647895","Weichang  Li","2011","2012","3","13","4.33"
"81310482495","Renato F. Bulcão Neto","2002","2010","16","45","2.81"
"82259220757","Susan  Legêne","2011","2013","2","3","1.50"
"81540466956","Sonal  Bhushman","2005","2005","1","0","0.00"
"81361607897","William  Browuer","2008","2008","2","14","7.00"
"81548461456","Abhilash  Muthuraj","2012","2013","2","2","1.00"
"81438595580","Abhishek Gupta","2009","2009","3","23","7.67"
"81392599129","Chris  Wynne","1996","1996","1","0","0.00"
"81100261108","Junichi  Tatemura","1992","2012","54","426","7.89"
"81487654318","Adam K Usadi","2011","2012","4","14","3.50"
"81314495242","Gabriel  Weaver","2006","2007","3","20","6.67"
"81100241226","José Antonio Camacho Camacho-Guerrero","2001","2013","20","96","4.80"
"81548493456","Eyal  Margalit","2012","2013","2","2","1.00"
"81324487723","Lora M Aroyo","2000","2015","66","339","5.14"
"81361593939","Sujatha  Das","2008","2013","3","7","2.33"
"81392591605","Vincent  Miller","1996","1996","1","0","0.00"
"81442601451","Jie  Hu","2009","2010","4","9","2.25"
"81100413890","Shenghuo  Zhu","2002","2015","65","838","12.89"
"81314495060","Barbara  Strickland","2006","2006","1","9","9.00"
"81548453156","Sylvie  Sim","2012","2012","1","2","2.00"
"81100178776","Alessandra Alaniz Macedo","2001","2015","23","61","2.65"
"81100613979","W  Brent","2001","2001","1","7","7.00"
"81100087097","Guus Th (Guus) Schreiber","1988","2015","85","1332","15.67"
"81100447655","Yiming Ma","1986","2012","88","2267","25.76"
"81392597551","Robert  Broome","1996","1996","1","0","0.00"
"81452610374","Dick C.  A. Bulterman","1991","2014","101","871","8.62"
"81100013867","Ron T Brown","2003","2006","4","6","1.50"
"81406594120","Gregory R Crane","1987","2014","46","195","4.24"
"81100526740","Mengchi  Liu","1996","2013","51","160","3.14"
"81100238285","Ravi  Kothari","1991","2015","26","223","8.58"
"81100009870","Yihong  Gong","1991","2013","66","1131","17.14"
"81486651056","Roxane  Segers","2010","2011","4","20","5.00"
"81392609042","Barbara  Ray","1996","1996","1","0","0.00"
"81384614087","Rodrigo Laiola Guimaraes","2008","2015","19","68","3.58"
"81486644264","Dongzhe  Ma","2011","2014","3","19","6.33"
"81442601886","Kaiyang  Chiang","2011","2014","4","29","7.25"
"81100476439","John  Weatherley","2002","2009","5","8","1.60"
"81416606040","Qinglong  Hu","1997","2004","18","269","14.94"
"81314493365","Sharon W Bowers","2006","2006","1","0","0.00"
"81100277265","Ramesh  Subramanian","1990","2005","9","14","1.56"
"81100071850","Alia I Abdelmoty","1993","2014","28","163","5.82"
"81408599083","Meiqun  Hu","2007","2010","3","69","23.00"
"81100292805","Misun  Chung","2003","2003","1","9","9.00"
"81100090262","Jacco van Ossenbruggen","1994","2013","47","381","8.11"
"81318497573","Pablo Cesar","2004","2015","83","402","4.84"
"81375601817","Shankara B Subramanya","2008","2010","4","20","5.00"
"81470643959","Nagarajan  Natarajan","2010","2014","6","39","6.50"
"81100148438","Peter  Brophy","1986","2007","5","0","0.00"
"81339531152","Tamara Sumner","1992","2014","66","294","4.45"
"81100470490","Baher A El-Geresy","1995","2009","13","44","3.38"
"81100244697","Hady Wirawan Lauw","2004","2015","31","265","8.55"
"81100415464","Richard A Hankins","2003","2009","10","220","22.00"
"81452616259","Jack Jansen","1992","2015","38","323","8.50"
"81438594187","Sebastian  Riedel","2006","2013","24","252","10.50"
"81330499128","Ambuj Tewari","2005","2015","16","118","7.38"
"81343492582","Shelagh  Fisher","1998","2001","2","0","0.00"
"81342499999","Michael  Khoo","1996","2007","6","29","4.83"
"81100559995","Christopher B Jones","1984","2015","48","381","7.94"
"81100478624","Bob J Wielinga","1979","2015","83","899","10.83"
"81330500052","Ba-Quy Vuong","2006","2013","12","151","12.58"
"81447595578","David  Racz","2009","2009","1","9","9.00"
"81381599699","Partha Pratim Talukdar","2006","2015","27","212","7.85"
"82458693257","Lisa  Brooks","2013","2013","1","0","0.00"
"81100098715","Inderjit Singh Dhillon","1994","2015","82","2788","34.00"
"81336488531","Samuel  Cruz-Lara","2007","2010","3","21","7.00"
"81408599082","Meishan  Hu","2007","2011","5","71","14.20"
"81100360214","Nasreen  Abduljaleel","2003","2003","2","50","25.00"
"81335499600","Michael J Wright","2002","2012","6","7","1.17"
"81414601760","Johan  Oomen","2008","2015","16","35","2.19"
"99658655138","Xiao  Ma","2014","2014","2","0","0.00"
"82459172757","Gabriela  Fitz","2013","2013","1","0","0.00"
"87059080057","Luciano De Souza Cabral","2013","2015","5","1","0.20"
"81100400670","Milan  Vojnović;","2000","2015","32","489","15.28"
"81490642064","Victor  Hu","2011","2011","1","8","8.00"
"81100215289","Leah S Larkey","1996","2005","10","414","41.40"
"81100074298","Marcel  Hoffmann","1998","2005","8","26","3.25"
"81549317656","Joycejiyoung  Whang","2012","2015","4","13","3.25"
"81442608747","Geertje  Jacobs","2009","2011","3","9","3.00"
"81500660005","Hongwei  Lu","2010","2014","2","0","0.00"
"81472655156","Scott  Britell","2010","2013","9","7","0.78"
"81329489077","Dinan  Gunawardena","2003","2013","13","149","11.46"
"81548020399","Rafael Dueire Lins","2012","2015","7","1","0.14"
"81100388108","Maria  Stone","2001","2011","2","9","4.50"
"81447603719","Deepak  Chinavle","2009","2009","1","5","5.00"
"81502734658","Lori  Watrous-deVersterre","2012","2012","2","0","0.00"
"81482660314","Ziawasch  Abedjan","2011","2015","9","26","2.89"
"81460653844","Qi  Gao","2010","2013","12","165","13.75"
"81361594829","Zaobin  Gan","2002","2014","18","5","0.28"
"81538031156","Lillian  Cassel","2012","2014","2","1","0.50"
"81490653423","Jan  Pedersen","2011","2013","3","8","2.67"
"99658635773","Rafael Fe Mello","2014","2014","2","0","0.00"
"81100171961","Pranam  Kolari","2004","2013","16","258","16.13"
"81502735667","Chong  Wang","2012","2012","1","0","0.00"
"81488661581","Ke  Tao","2011","2015","12","168","14.00"
"81474670983","Johannes  Lorey","2010","2013","5","11","2.20"
"81453653583","Nicolae  Suditu","2009","2012","3","5","1.67"
"81490674888","Yunlong  Ma","2011","2011","1","2","2.00"
"81100002499","Margret  Branschofsky","2001","2003","4","21","5.25"
"81100446655","Nanfei  Sun","2005","2009","7","75","10.71"
"89758815157","Behnoush  Abdollahi","2014","2014","2","0","0.00"
"81502728713","Min  Song","2012","2012","3","0","0.00"
"81100531573","Tim  Oates","1994","2015","79","402","5.09"
"81343492430","François  Fleuret","2001","2014","30","379","12.63"
"81100447576","Felix Naumann","1999","2015","68","601","8.84"
"81453605559","Nan  Ma","2008","2013","10","17","1.70"
"81100627304","Daniel  Chudnov","2002","2003","2","17","8.50"
"81350597213","Fred  Freitas","2005","2015","26","18","0.69"
"82259243857","Michael  Yip","2011","2013","2","0","0.00"
"81447595784","Chao  Zhang","2009","2009","2","58","29.00"
"81361592595","Anne L Washington","2002","2012","4","8","2.00"
"81549548556","Youngkyoon  Suh","2012","2014","3","2","0.67"
"81100529754","Tim Finin","1977","2015","151","3408","22.57"
"81100528644","Haifeng  Liu","1999","2009","11","54","4.91"
"99658657310","Patrick  Schulze","2014","2014","2","7","3.50"
"81100409971","Shawn  Nelson","2004","2004","1","0","0.00"
"81384616827","Jean Pierre Cahier","2007","2014","10","10","1.00"
"81363600542","Lei Tang","2005","2015","28","494","17.64"
"81332523560","Jon Rimmer","2005","2009","9","64","7.11"
"81100098536","Ahmad Said Ghazal","1994","2013","16","34","2.13"
"81548902456","Youzhong  Ma","2012","2013","2","5","2.50"
"81550075256","Crystal N Boston-Clay","2012","2013","2","1","0.50"
"81375602198","Fabian  Abel","2005","2015","41","321","7.83"
"81470652157","Xiaoyue  Ma","2010","2010","1","3","3.00"
"81540868656","Neil  Ching","1996","1996","1","0","0.00"
"81100012474","Illhoi  Yoo","2004","2012","21","90","4.29"
"81384591213","Alain  Crolotte","2006","2013","15","38","2.53"
"82459293157","Kyle  Jaebker","2013","2013","1","0","0.00"
"81100644401","A E Blandford","1986","2015","128","524","4.09"
"81342517397","L'Hédi  Zaher","2007","2010","3","6","2.00"
"81548291156","Jia  Rao","2012","2012","1","3","3.00"
"81332505496","Eric R Hughes","1993","1999","11","4","0.36"
"81100569997","Nicola  Henze","1998","2012","31","262","8.45"
"81350594429","Yanqing  Zhang","2005","2014","10","14","1.40"
"81100191175","Pekka  Kostamaa","1992","2012","9","64","7.11"
"81100007080","Rogério Ferreira Rodrigues","1997","2011","19","131","6.89"
"81538589756","Ying  Feng","2002","2002","1","3","3.00"
"81100190805","James W Warnner","2001","2001","1","8","8.00"
"81548449656","Weisong  Hu","2012","2012","1","3","3.00"
"81460647409","Maristella  Agosti","2007","2013","10","6","0.60"
"81384590789","Daniel  Krause","2007","2013","17","101","5.94"
"81100541371","Christos  Tryfonopoulos","2002","2015","28","152","5.43"
"81316491376","Xiaolong  Zhang","1998","2014","63","361","5.73"
"81100471278","Marianne Winslett","1984","2015","184","1410","7.66"
"81501666848","Afroza  Sultana","2012","2015","5","6","1.20"
"81100097156","Pedro  Cardoso","2002","2011","4","1","0.25"
"81100337237","Tamara M McMahon","2002","2005","2","3","1.50"
"81539187656","Elizabeth W Brown","2001","2001","2","8","4.00"
"81548993756","Xu  Han","2012","2012","1","3","3.00"
"81490655935","Lisa  Abele","2011","2011","1","2","2.00"
"81316491454","Xiaohua  Zhou","2005","2012","28","177","6.32"
"81100457843","Paul Alexandru Chirita","2003","2012","22","445","20.23"
"81548648856","Quazi Mainul Hasan","2012","2012","1","4","4.00"
"82858623457","Elodie  Carel","2013","2013","1","0","0.00"
"81100269378","Thomas Albert Finholt","1990","2013","27","399","14.78"
"81548701256","Yu  Zhang","2012","2013","2","5","2.50"
"81414610034","Xuanjing  Huang","2004","2015","44","155","3.52"
"81479655070","Martin  Kleinsteuber","2005","2015","20","26","1.30"
"81100633220","Jewel H Ward","2003","2014","4","8","2.00"
"81548469956","Ashis Kumer Biswas","2012","2012","1","4","4.00"
"81461655293","Vincent  Courboulay","2005","2014","8","11","1.38"
"81384615316","Yunpeng  Chai","2008","2015","6","5","0.83"
"81312483408","João  Gil","2006","2007","6","8","1.33"
"81322492309","Jörg  Diederich","2000","2009","10","77","7.70"
"81490670252","Thorbjørn  Hansen","2011","2011","1","2","2.00"
"81100143404","Jonathan D Crabtree","1993","2009","11","93","8.45"
"81100080123","Experimentation  Huang","2002","2002","1","13","13.00"
"81548536256","Soumyava  Das","2012","2013","2","4","2.00"
"81440600467","Jean Christophe Burie","1995","2015","21","40","1.90"
"81549352756","Chunqiu  Liu","2012","2012","1","3","3.00"
"81312484347","João  Penas","2005","2006","3","1","0.33"
"81100307839","Leonid Libkin","1989","2015","147","2124","14.45"
"81100662907","Jeffrey  Pearson","2005","2005","1","0","0.00"
"81549453456","Shu  Huang","2012","2013","2","7","3.50"
"81350601090","Ke  Sun","2009","2011","3","14","4.67"
"81100283468","James M Abello","1991","2014","30","290","9.67"
"81100478065","Jean Marc Ogier","1997","2015","76","91","1.20"
"81350591698","Li  Ma","2004","2009","23","308","13.39"
"81326491839","João S Neves","1992","2011","6","11","1.83"
"81414614235","Juan L Reutter","2009","2014","18","99","5.50"
"81100177225","Shingcheung  Chan","2005","2005","1","0","0.00"
"81548546156","Min  Chen","2012","2012","1","4","4.00"
"81100078635","Yannis  Kotidis","1997","2015","67","1030","15.37"
"81442602271","Xiaolong Wang","2002","2015","68","112","1.65"
"81100130453","Timothy J Miles-Board","2001","2005","12","59","4.92"
"81452608345","Lyudmila L Balakireva","2005","2008","3","4","1.33"
"81388593537","Yue Pan","1999","2015","50","381","7.62"
"81100641955","Sachindra  Joshi","2001","2014","24","99","4.13"
"81549266756","Dongwon  Lee","2012","2015","7","13","1.86"
"81100330208","Huihsien  Chi","2005","2005","1","0","0.00"
"81100055581","Arouna  Woukeu","2004","2005","6","20","3.33"
"81100440151","Raquel  Araujo","2005","2007","2","8","4.00"
"81100185790","Patricia L Frontiera","2004","2008","4","21","5.25"
"81448596888","Jiunlong  Huang","2001","2015","38","126","3.32"
"81100330193","Marie  Chi","2005","2005","1","0","0.00"
"81100580595","Karl  Aberer","1994","2015","205","1652","8.06"
"81452593745","Weiwei  Sun","2001","2015","42","63","1.50"
"81100121357","Lixia Zhang","1985","2015","339","6768","19.96"
"81100282550","Raghu  Krishnapuram","1992","2013","40","632","15.80"
"81100245545","Gary Brian Wills","1999","2015","72","120","1.67"
"81486656423","Kayleigh Ayn Bohémier","2011","2011","1","1","1.00"
"81447597481","Jeff Huang","2005","2015","17","330","19.41"
"81100030315","Zoran  Despotovic","2001","2012","31","491","15.84"
"81100205542","Kristine  Guevara","2005","2005","1","0","0.00"
"84459342057","Chong  Chen","2013","2015","2","3","1.50"
"81100654425","Srinivas Raaghav Kashyap","2004","2012","9","53","5.89"
"81435607410","Tao  Liu","2004","2006","2","17","8.50"
"81486650638","Thea  Atwood","2011","2011","1","1","1.00"
"81488670248","Fabien  Cazenave","2011","2011","2","17","8.50"
"81100081356","Hsiaohan  Huang","2005","2005","1","0","0.00"
"81100084421","Jing  Huang","1994","2003","8","13","1.63"
"81100138515","Ashraf Ismail Aboulnaga","1999","2015","51","522","10.24"
"81488647632","Chunan  Chen","2011","2015","7","16","2.29"
"81508684706","Zongyang  Ma","2012","2015","6","65","10.83"
"81100152968","Tzi-Cker Chiueh","1989","2015","154","980","6.36"
"81485643010","Andreas  Kuehn","2011","2014","5","3","0.60"
"81100637924","Vincent  Quint","1986","2014","24","169","7.04"
"84459817357","Posen  Huang","2013","2013","1","34","34.00"
"81100655540","Genesan  Kim","2005","2005","1","0","0.00"
"84459633857","Liang  Zhu","2013","2013","1","3","3.00"
"81100509752","Jeffrey Frank Naughton","1985","2015","161","4678","29.06"
"81100324367","Piotr D Adamczyk","2004","2015","11","173","15.73"
"81544508056","Allen  Ballman","1998","1998","1","2","2.00"
"81350595399","Ishan  Vaishnavi","2007","2014","13","43","3.31"
"81501665256","Quan  Yuan","2012","2015","12","75","6.25"
"81313482449","Maks  Krivokon","2005","2006","2","33","16.50"
"81100180445","Li  Deng","1986","2014","54","243","4.50"
"81488658227","Weimo  Liu","2011","2015","5","11","2.20"
"81447594450","Ziyu  Wang","2009","2009","1","6","6.00"
"81332509926","Kevin Augustus Kreeger","1998","2005","11","52","4.73"
"81486656488","Faryaneh  Poursardar","2011","2011","2","3","1.50"
"81350605878","Ralf  Kernchen","2005","2012","6","24","4.00"
"81452592740","Haixuan  Yang","2005","2009","10","237","23.70"
"81100386448","Bo H Lee","2005","2005","1","0","0.00"
"81100427612","Alex  Acero","1989","2013","45","667","14.82"
"81447592484","Ziye  Zhang","2009","2009","1","6","6.00"
"81100371771","Kyoosang  Cho","2001","2001","1","0","0.00"
"81372592357","Stefan  Meissner","2008","2013","5","21","4.20"
"81100447194","Qiang  Ma","1996","2014","50","146","2.92"
"81486648257","Yuangling  Li","2011","2011","2","3","1.50"
"81310493794","Yan  Huang","2001","2014","51","461","9.04"
"81100475401","Peihan  Li","2005","2005","1","0","0.00"
"81100218533","Cristian  Hesselman","2000","2011","16","51","3.19"
"89758821157","Addis  Tesfa","2014","2014","1","0","0.00"
"81100036427","Judit  Bar-Ilan","2000","2015","36","181","5.03"
"81314494440","Glenda  Morgan","2006","2008","5","1","0.20"
"89758864257","Noa  Aharony","2013","2014","2","1","0.50"
"81332517005","Joshua  Morrill","2007","2008","4","1","0.25"
"81100325250","David  Bainbridge","1997","2015","71","415","5.85"
"81100649921","Gordon W Paynter","1996","2006","20","484","24.20"
"81482652976","Marco  Rosa","2011","2012","6","112","18.67"
"81100329301","Stefan J Boddie","1998","2009","7","78","11.14"
"82259315457","Wouter  Van Atteveldt","2013","2013","1","0","0.00"
"81332536169","Megan A Winget","2007","2011","10","27","2.70"
"82259142257","Tamir  Sheafer","2013","2013","1","0","0.00"
"81549404556","Daniar Achakeev","2012","2013","4","7","1.75"
"81486645606","W. Walker Sampson","2011","2011","1","0","0.00"
"82258924757","Shaul  Shenhav","2013","2013","1","0","0.00"
"81100511937","Bernhard  Seeger","1986","2015","74","2960","40.00"
"81100527516","Fenny  Muliawan","2005","2005","1","0","0.00"
"81100425634","Kenneth A Berman","1983","2012","31","55","1.77"
"81320496260","Oscar  Valdivia","2006","2009","2","11","5.50"
"81100263396","Peter  Widmayer","1984","2015","175","1360","7.77"
"81541648356","Vu  Nguyen","2005","2005","1","0","0.00"
"81100026796","Michail T Vlachos","2002","2015","54","850","15.74"
"81100636007","Palakorn  Achananuparp","2005","2014","26","85","3.27"
"99658960097","Dan  Popovici","2008","2008","1","0","0.00"
"81100662018","Barry William Boehm","1967","2015","269","4818","17.91"
"81406591828",",A Winsor Brown","1999","2009","6","100","16.67"
"81100268339","Edward J Colbert","1989","2007","7","11","1.57"
"81536873656","Alex  Lam","2005","2005","1","0","0.00"
"81542599156","Mayur  Patel","2005","2005","1","0","0.00"
"81452597620","Christopherchuen  Yang","1998","2015","104","369","3.55"
"81361591351","Xiaoyue  Wang","2008","2013","8","186","23.25"
"81447596847","Xin  Chen","2009","2012","11","35","3.18"
"81361603408","Lexiang  Ye","2008","2011","5","66","13.20"
"81375614422","Debargh  Acharya","2008","2010","3","4","1.33"
"81339527671","Christian Robert Shelton","1996","2014","35","378","10.80"
"81332505111","Jenhao  Hsiao","2005","2015","8","25","3.13"
"81100384977","V. Kumar","1989","2015","115","794","6.90"
"81100232805","Yuhang  Wang","2003","2007","10","70","7.00"
"81339505370","Mingjyh  Hsieh","2002","2008","5","17","3.40"
"81100197561","Anurag  Acharya","1989","2009","60","637","10.62"
"81100343435","Li  Shen","2002","2011","43","196","4.56"
"81466643657","Hsun-Ping Hsieh","2010","2015","23","39","1.70"
"81456636738","Jannik Strötgen","2010","2015","11","73","6.64"
"81100061890","Dina Q Goldin","1994","2010","36","356","9.89"
"81100446526","Milind Shashikant Tambe","1988","2015","229","2935","12.82"
"81413602545","Chengte  Li","2007","2015","43","72","1.67"
"81490689605","Andrey  Styskin","2011","2011","1","5","5.00"
"99658725315","Yuehan  Wang","2015","2015","2","0","0.00"
